,text,label,predicted_label,match,confidence
3966,SINABI ni Presisential Spokesperson Harry Roque  na magiging ‘gradual at surgical’ ang pag-aalis ng  quarantine (ECQ) sa Metro Manila.,5,5,True,0.78402483
3967,"PUMANAW na ang beteranong broadcaster at dating press secretary na si Ricardo “Dong” Puno Jr. ngayong araw, February 15, sa edad na 76.",14,14,True,0.5190598
3968,Pumalo na sa 24.63 milyun ang bilang ng mga estudyante na nakapag-enroll sa bansa para sa school year 2020-2021.,1,1,True,0.4477435
3969,Bongbong Marcos inspirasyon ang ‘Ant-Man’ sa pagtakbo bilang presidente,10,12,False,0.96726936
3970,LTFRB sa ikakasang transport strike: ‘We are ready…Kayang-kaya namin punan ‘yan’,1,9,False,0.36967808
3971,Ipinag-utos ni Pangulong Rodrigo Duterte ang pagsasagawa ng imbestigasyon sa umano ay korapsyon sa Philippine Health Insurance Corp. o PhilHealth.,6,5,False,0.8583579
3972,End o extend? Duterte huhusgahan na Luzon-wide quarantine sa Huwebes,12,12,True,0.91940206
3973,Balik probinsya kayang gawin ng gobyerno–Salceda,1,12,False,0.6087302
3974,Isang magnitude 4.4 na lindol ang tumama sa karagatan malapit sa baybayin ng bayan ng Bayabas sa Surigao del Sur ngayong Sabado sa ganap na 7:33 ng gabi.,8,9,False,0.7876103
3975,Duterte nag-alok ng P30K pabuya sa mga magsusumbong ng katiwalian sa pamimigay ng SAP,6,6,True,0.5195769
3976,Tinamaan ng magnitude 4.9 na lindol ang Sarangani sa Davao Occidental nitong Sabado ng madaling araw.,8,9,False,0.81169933
3977,Inamin ng sexy Kapuso actress na si Faye Lorenzo na ang Netflix movie na Dollhouse na pinagbidahan ni Baron Geisler ay hango sa kuwento nila ng kaniyang ama.,14,10,False,0.706885
3978,"Pasok na sa quarterfinals ang Magnolia Hotshots matapos patumbahin ang NorthPort, 129-109, sa 2023 PBA Governors' Cup sa Araneta Coliseum nitong Huwebes ng gabi.",14,14,True,0.8601565
3979,"Matapos ang higit anim na taon ng Tawag ng Tanghalan sa It’s Showtime, nitong Martes lang nakuha ng daily contender sa bagong edisyon ang perfect score na 100 percent mula sa judges!Ito’y matapos magpakitang-gilas ang pares nina Jovany Satera at Aljun Alborme sa pinakabagong season ng kilalang singing reality show.",14,14,True,0.7487777
3980,"Bago pa mag-debut sa South Korea, nagpasikat na ang pinaka-bagong global pop group na HORI7ON sa Kapamilya noontime show na “It’s Showtime,” Miyerkules, Pebrero 15.Nagpakitang-gilas ang HORI7ON nang i-perform nila ang “DASH” na isinulat ng kanilang Korean mentor na si BULL$EYE mula sa MLD Entertainment.Agad namang nag-trending ang hashtag na #ShowtimeSeatedforHORI7ON sa Twitter matapos ang kanilang guesting sa nasabing show.",14,10,False,0.88445127
3981,"'Research muna bago kuda!' Jaya, laban sa child exploitation, hindi anti-trans",10,3,False,0.5695036
3982,"Nakapasa sa ikalawang pagbasa ng Kamara nitong Martes, Marso 14, ang House Bill No.4605 na naglalayong pahintulutan ang mga babae na gamitin pa rin ang apelyido ng kanilang pagkadalaga kahit na sila'y kasal na.",4,5,False,0.8989981
3983,"DOH, nag-ulat ng dagdag na 128 kaso ng Covid-19",8,8,True,0.8759062
3984,"Ipinahayag ni Bataan 1st district Rep. Geraldine Roman nitong Miyerkules, Marso 15, na napapanahong gawing prayoridad na ng Senado na pagdiskusyunan ang Sexual Orientation, Gender Identity or Expression (SOGIE) Equality Bill matapos ihain kamakailan ni Senador Raffy Tulfo ang ""Pants for Her Act"".",3,5,False,0.59013057
3985,“[The] latest survey will serve as a motivation and inspiration for the PNP to continue to give its best in protecting and serving the Filipino people.”,11,7,False,0.48586518
3986,"Tulak ng droga, tigok; 3 parak, sugatan kasunod ng drug buy-bust na nauwi sa engkwentro",6,6,True,0.9532992
3987,"Usap-usapan ngayon ang naging hosting sa naganap na Miss Universe Philippines National Costume 2023 noong Mayo 4, 2023 nina Miss Universe Philippines Gazini Ganados at hunk actor Marco Gumabao dahil sa ilang mga pagkakamali.",14,14,True,0.8331901
3988,Magandang balita dahil magpapatakbo na ang Metro Rail Transit Line 3 (MRT-3) ng 4-car trains.,9,9,True,0.6674158
3989,"11-day dry run para sa implementasyon ng motorcycle lane, sinimulan na ng MMDA",5,5,True,0.6789374
3990,"Mayor Degamo, nagpadala ng sulat sa Kamara bilang panawagang i-expel si Teves",12,12,True,0.92934304
3991,"Isang artista sa 'Dirty Linen,' tamad daw umarte, okray ni Ogie Diaz",14,10,False,0.45213607
3992,"Daan-daang mga Bangladeshi Muslim ang nagtipon-tipon sa isang open field sa Dhaka, Bangladesh nitong Lunes, Abril 17, upang ipanalangin umanong umulan sa gitna ng napakainit na panahon.",2,9,False,0.45358753
3993,PBBM: ‘Maraming obligasyon ang maaaring dahilan ng pagbibitiw ni VP Sara sa Lakas-CMD’,12,12,True,0.9447732
3994,"3 miyembro ng CTG sa Zambales, nagbalik-loob sa batas",6,6,True,0.89375937
3995,"Ibinahagi ng netizen na si ""Lester Vega"" ang kuhang video sa isang sawang pumasok sa loob ng kanilang banyo, sa kanilang bahay sa Roxas City, na lumusot umano sa butas ng kanilang inidoro o toilet bowl.Ayon sa ulat, nagulat na lamang sila nang bumulaga ang malaking sawa sa loob ng palikuran ng kanilang bahay, na unang nakita ng ilaw ng tahanan matapos magtungo sa palikuran, bandang madaling-araw.",8,9,False,0.36428964
3996,"Niyanig ng magnitude 4.4 na lindol ang probinsya ng Camarines Norte nitong Biyernes ng gabi, Marso 24, ayon sa Philippine Institute of Volcanology and Seismology (Phivolcs).",8,9,False,0.799583
3997,"Pari, hinarang sa checkpoint; inakalang may sakay na bangkay ng sinalvage sa sasakyan",6,6,True,0.9383659
3998,"Nangako ang dating senador at tinaguriang ""Pambansang Kamao"" na si Manny Pacquiao na sasagutin niya ang hospital at medical expenses ng Sarangani boxer na si Kenneth Egano matapos magkaroon ng brain hemorrhage dahil sa kaniyang pakikipagbakbakan noong Sabado, Mayo 6 sa Cavite.Kitang-kita sa mga kumakalat na video na inalalayan ng mga tao si Egano habang tila nauupos na kandila sa boxing ring. Nagwagi naman siya laban sa katunggaling si Jason Facularin via unanimous decision. Ang naturang boxing event na ""Blow by Blow"" ay inorganisa umano ni Pacquiao sa Imus.",8,12,False,0.90427786
3999,"Nakumpiska ng pulisya ang mahigit P324,000 halaga ng iligal na droga at nakuwelyuhan ang 24 na suspek sa serye ng anti-illegal drug operation na inilunsad sa Malabon City at Quezon City, Martes, Marso 7.",6,6,True,0.97885495
4000,"AJ Raval, nagmukha raw nene matapos patanggal implants sa dede",14,8,False,0.5444233
4001,"Kamakailan lamang ay naging guest sa ""Toni Talks"" ang Kapamilya singer at tinaguriang ""Queen of Movie and Teleserye Theme Songs"" na si Angeline Quinto.Umikot ang panayam sa mga pinagdaanan ni Angge bilang isang ina at kung paano siya nag-cope sa pagkamatay ng itinuring na inang si Mama Bob, na humantong pa sa pagkawalang-gana na niyang tumigil sa pagkanta.Si Mama Bob ang nagpalaki kay Angeline kaya pakiramdam niya, napilayan siya nang husto nang yumao ito dahil sa matinding karamdaman.Anyway, hindi lamang kay Angeline nakatutok ang mapanuring mga mata ng netizens kundi mismong kay Toni Gonzaga-Soriano.",14,9,False,0.46078598
4002,"'Bilang paghahanda sa Bagyong Betty': Manila, isinailalim sa 'blue alert status'",7,7,True,0.8019782
4003,"Guilty sa graft case: Ex-Maguindanao Governor Ampatuan, ipinaaaresto na!",6,6,True,0.72453254
4004,Inanunsyo ni Camalig Mayor Carlos Irwin Baldo na naibaba na ng assault teams ang tatlo sa apat na nasawi dahil sa bumagsak na Cessna 340 sa dalisdis ng Bulkang Mayon sa Albay.,8,6,False,0.32144737
4005,"'Kilala na raw si AJ ng lahat!' Aljur, bet makilala bagong jowa ni Kylie",14,12,False,0.71895564
4006,"Negosyanteng babae, live-in partner, patay sa pamamaril sa Batangas",6,6,True,0.8443503
4007,"‘Disney Princesses in Paperland!’ Netizen, gumawa ng artworks gamit ang mga ginupit na papel",14,10,False,0.87131584
4008,"Ibinasura ng Department of Justice (DOJ) ang iniharap na motion for inhibition ni suspended Bureau of Corrections (BuCor) chief Gerald Bantag laban sa mga piskal ng naturang ahensya ng gobyerno kaugnay sa pagdinig sa pamamaslang kay veteran journalist Percival ""Percy Lapid"" Mabasa.",6,6,True,0.8112256
4009,"Agad na sinagot ng tinaguriang ""Asia's Limitless Star"" ng GMA Network na si Julie Anne San Jose ang komentong tweet ng isang tagahanga, na kung susumahin daw, mas mahusay pa raw sa aktingan ang singer-actress kaysa sa tinaguriang ""Queen of Soap Opera"" na si Judy Ann Santos-Agoncillo ng ABS-CBN.Hindi rin naman kasi maitatatwang mahusay at humusay na sa aktingan si Julie Anne, na gumaganap ngayon bilang Maria Clara sa hit teleseryeng ""Maria Clara at Ibarra"" na reimagined version ng nobelang ""Noli Me Tangere"" ni Dr. Jose Rizal.""Grabe walang sinabi si Mara- Judy Ann Santos kay Maria Clara- Julie Anne San Jose. Si Juday, magaling lang lumuha pero hindi nakakadala. Si Julie Anne tagos bawat salita! Napakahusay!” tweet ng isang netizen.",14,10,False,0.5654007
4010,Isinapubliko na ng Land Transportation Office (LTO) ang pamantayang halagang sisingilin ng mga pribadong driving school sa mga aplikante ng lisensya sa pagmamaneho.,0,5,False,0.88513094
4011,"Nababahala si Manila third district Congressman Joel Chua sa nakakaalarmang sitwasyon ngayon ng San Sebastian Church.Sa monthly forum na ‘Balitaan sa MayniLove’ ng Manila City Hall Reporters’ Association (MACHRA), na isinagawa sa Mehan Garden, nitong Lunes, sinabi ni Chua na unti-unti nang nabubulok at kinakain ng kalawang ang naturang simbahan na gawa sa bakal.Binigyang-diin din ng kongresista na kailangang kilalanin na ang San Sebastian Church bilangUnited Nations Educational, Scientific and Cultural Organization(UNESCO) heritage site upang maibalik at maisaayos ang dating porma nito.           “Kinakalawang na ang mga bakal at ang dami na ding bukbok sa loob.‘Yung altar umaatras na,” sabi ni Chua.",10,2,False,0.9539538
4012,"TIAONG, Quezon -- Isang 22-anyos na binata na high-value individual (HVI) ang nahuli sa aktong nagbebenta ng hinihinalang marijuana na nagkakahalaga ng P186,000 sa isinagawang buy-bust operation noong Sabado ng gabi, Marso 4 sa Sitio Lapid , Barangay Lumingon sa bayang ito.",6,6,True,0.94478
4013,"2 most wanted, timbog sa Nueva Ecija",6,14,False,0.79194576
4014,"Niyanig ng magnitude 4.9 na lindol ang probinsya ng Surigao del Sur nitong Linggo ng tanghali, Pebrero 19, ayon sa Philippine Institute of Volcanology and Seismology (Phivolcs).",8,9,False,0.7965179
4015,Arestado ang isang 20-anyos na lalaki dahil sa panggagahasa sa Pasay City sa isang manhunt operation sa Bulacan kamakailan.,6,6,True,0.9621131
4016,"Bangkay ng mga nasawi sa bumagsak na Cessna 340, hindi pa naibababa",8,9,False,0.5199321
4017,"Pinuri ni House Speaker Martin Romualdez ang pamahalaan ng Timor-Leste matapos nitong ibasura ang aplikasyon ni Negros Oriental 3rd district Rep. Arnolfo ""Arnie"" Teves Jr. para sa political asylum doon.",12,12,True,0.69092065
4018,"VP Sara, pinangunahan paglulunsad ng PagbaBAGo Campaign ng OVP",10,12,False,0.9603544
4019,"Iniulat ng Department of Health (DOH) nitong Lunes na mula Mayo 8 hanggang 14, ay nakapagtala pa sila ng 12,414 na bagong kaso ng Covid-19 sa bansa.",8,8,True,0.90390414
4020,"Tigil-pasada sa Marso 6, tuloy -- Manibela",12,14,False,0.43738163
4021,"Pumalag at bumanat ang komedyante at social media personality na si ""Awra Briguela"" sa mga umokray sa kaniya matapos magsuot ng swimsuit at i-flex ito sa social media habang nakabakasyon sa isang beach sa Elyu o La Union.May mga netizen kasi ang nagsabing sa unang tingin, aakalain daw na si ""President"" Nadine Lustre ang kanilang nakikita.Subalit may ilang detractors na nagsasabing siya raw si ""Nadine-gue Lustre,"" ""Nadine-monyo Lustre,"" Nadine-goy Lustre,"" at iba pang mga mapanlait na tawag.May ilan ding kumukuwestyon sa kaniyang gender expression.",10,11,False,0.4378296
4022,"Isang palabang Willie Revillame ang napanood ng kaniyang mga tagasubaybay sa February 7 episode ng kaniyang programang ""Wowowin"" sa ALLTV, kung saan isa-isa niyang binanatan ang ilang showbiz personalities na umano'y nagsasalita laban sa kaniya kaugnay ng naging panawagan niya sa publiko na i-set aside ang politika patungkol sa isyung kinahaharap ngayon ng network.",14,10,False,0.52720714
4023,Ashley Ortega sa breakup nila ni Mark Alcala: 'Ayaw namin ipilit sa isa't isa if we know that it won't work',14,6,False,0.31471705
4024,"Liquor ban sa Tondo at Pandacan, epektibo na ngayong Enero 14 at 15",6,5,False,0.76688105
4025,"Sa kaniyang pakiisa sa pagdiriwang ng Eid’l Fitr ngayong Sabado, Abril 22, binigyang-diin ni House Speaker Martin Romualdez na hindi hadlang ang pakakaiba-iba ng mga paniniwala sa relihiyon upang makamit ang pag-unlad.",10,2,False,0.95897806
4026,"May kabuuang 156 na bagong kaso ng Covid-19 ang natukoy sa buong bansa, anang Department of Health (DOH).",8,8,True,0.94148546
4027,"Isiniwalat ng Philippine Coast Guard (PCG) na nakikita nitong hindi magiging madali ang pagsasagawa ng retrieval operation sa mga labi ng anim na biktimang sakay ng bumagsak na Cessna 206 dahil umano sa matarik na lupain ng pinagbagsakan nito sa bulubundukin ng Brgy. Ditarum, Divilacan Isabela.",1,8,False,0.49935985
4028,"Halos 300 pasyente ang nakinabang sa libreng serbisyong medikal at dental na inihandog ng Philippine Charity Sweepstakes Office (PCSO) para sa mga residente ng Bacoor, Cavite nitong Biyernes.",8,8,True,0.53226453
4029,"Chalk art sa Baguio, dinadaluhan ng local artists tuwing Linggo",14,10,False,0.8270243
4030,"DOTr: MRT-3, LRT-2 at PNR, may 4-araw na libreng sakay para sa mga beterano",9,9,True,0.7010954
4031,"Paolo Contis: ‘Yung number 1 movie ng Star Cinema at ABS-CBN, taga-GMA yung artista’; netizens, imbyerna?",14,10,False,0.6026082
4032,"Iginawad ni Caloocan City Mayor Dale Gonzalo ""Along"" Malapitan ang kabuuang P1-million cash gift sa bagong bar passers ng University of Caloocan City (UCC).",9,12,False,0.3969511
4033,"DSWD, nagbabala vs pekeng social media account ni Gatchalian",6,6,True,0.96293384
4034,"Tila may ""hugot"" si Ultimate Heartthrob Piolo Pascual sa pagkain nang mag-isa.Eh 'di ba nga, matagal nang single at bachelor si Papa Pi kaya naturalmente lang na mag-isa siyang kumakain, unless na kasama niya ang dating PA na si Moi Bien, o ang anak na si Iñigo Pascual.Sey ni Papa Pi, ""Hindi porket kumakain mag-isa malungkot na, di ba puwedeng nagtitipid lang?""",14,12,False,0.5418453
4035,"Hindi na itinaas ang tatanggaping honoraria ng mga gurong magsisilbing electoral board member sa gaganaping Barangay at Sangguniang Kabataan elections Oktubre 30, 2023.",1,5,False,0.6302869
4036,"'Not all angels have wings some have stethoscope!' Mister, ibinida kabayanihan ng doktorang misis",2,2,True,0.8769641
4037,"Iginiit ni Negros Oriental 3rd district Rep. Arnolfo ""Arnie"" Teves Jr. na napilitan lamang ang ilan sa kaniyang mga kasamahan sa Kongreso na bumoto laban sa kaniya sa plenaryo noong Marso, na nagresulta sa kaniyang 60 raw na suspensyon.",12,12,True,0.5122058
4038,"Huli pero 'di kulong! Bebot, naispatan ex-bf; may sinusundong iba gamit kotseng napundar nila",6,6,True,0.96052605
4039,"Total deployment ban sa Kuwait, iginiit dahil sa pagpatay kay Ranara",7,7,True,0.6124076
4040,"Whamos Cruz, namigay ng ayuda sa mga nasunugan sa Taytay, Rizal",9,9,True,0.31961325
4041,"Nagustuhan din daw ni Lolit ang pagtanggap ng pamilya ni Klea sa naging desisyon nito. Kaya naman dapat daw tularan ng umano'y ""closet queens"" si Klea.""Kahanga hanga talaga at kailangan tularan ng ibang closet queens. Be honest, be proud. Huwag itago ang totoong ikaw. Isigaw mo iyan sa buong mundo, ipagmalaki mo. Huwag ka matakot, aminin mo, free yourself, at tatanggapin ka tiyak ng mundo. Love you Klea Pineda, bongga ka.""",10,9,False,0.5884279
4042,"CAMP VICENTE LIM, Laguna -- Nahuli ang apat na high-value na indibidwal, kabilang ang isang miyembro ng Philippine Coast Guard (PCG), at tatlong newly identified individuals at nakuhanan ng 250 gramo ng shabu sa magkahiwalay na drug buy-bust operation sa Batangas at Laguna noong Sabado, ayon sa ulat dito.",6,6,True,0.97877216
4043,"Staff ng NAIA na nag-video sa isinagawang security screening ng K-pop group ENHYPEN, maaaring sibakin",6,6,True,0.69717276
4044,"Hinarang ng Bureau of Customs (BOC) na naka-base sa Ninoy Aquino International Airport (NAIA)-Terminal 1 ang isang Koreano matapos mahulihan ng hindi deklaradongUS$167,300 o katumbas ng₱9.196 milyon kamakailan.",6,6,True,0.8951339
4045,Nasa kustodiya na ng pulisya ang dalawa sa tatlong pulis na itinuturong dumukot sa isang online cockfighting master agent sa Laguna noong 2021.,6,6,True,0.9736013
4046,"Ito na ba ang simula ng pagtatapos ng ""UniTeam"" nina Pangulong Ferdinand ""Bongbong"" Marcos Jr. at Vice President Sara Duterte?",12,12,True,0.9532652
4047,"Pinangalanan ni Pangulong Ferdinand “Bongbong” Marcos Jr. ang kaniyang mga bagong itinalagang opisyal sa Department of Agriculture (DA) at Armed Forces of the Philippines (AFP) nitong Huwebes, Pebrero 16.",12,12,True,0.9524065
4048,Muling nanawagan si Senador Christopher “Bong” Go sa Kongreso na ipasa na ang Senate Bill No. 2261 o ang Caregivers’ Welfare Act dahil nararapat lamang umano na magkaroon ng mas mataas na sahod at benepisyo ang mga caregiver sa bansa.,5,5,True,0.9150368
4049,"Sa panayam ng Balita Online, ibinahagi ni Diolata na papasok daw siya sa eskwelahan noong Enero 30 nang masakyan niya sa Daet, Camarines Sur ang tricycle ng driver na si Ronald Del Valle. Pagpasok niya kasama ang isang kakilala sa loob ng tricycle, agad daw nilang nakita ang nakapaskil na papel na ang nakasulat ay “free ride today.”",9,9,True,0.47000173
4050,"'Tumatawag din kayo, kaya pumasok na lang ako!' Netizens, relate sa meme tungkol sa 'leave'",14,11,False,0.91359305
4051,"Mga PNP official na sangkot sa illegal drugs, isasapubliko kapag kinasuhan -- Acorda",6,6,True,0.9652395
