text,gold_label,chatgpt_label,match
"37 lugar sa Pasig, isinailalim sa dalawang linggong granular lockdown",8,8,True
"Ito lamang ang naging sagot ng Pinagkaisang Samahan ng mga Tsuper at Operators Nationwide (Piston) sa pahayag ni Department of Education (DepEd) at Vice President Sara Duterte na nalason na umano ang mga lider at ibang miyembro nila ng ideolohiya ng Communist Party of the Philippines, National Democratic Front of the Philippines, at New People’s Army.",12,12,True
Publiko binalaan kontra pekeng recruiter ng PCG volunteer,6,6,True
UMAPELA si  on energy chairman at Marinduque Rep. Lord Allan Velasco sa National Grid Corporation of the Philippines na ipagpaliban ang bilyun-bilyong pagtataas na ipapataw nito sa mga kustomer.,5,0,False
"5 ‘isnaberong’ taxi driver inaresto ng LTO, iba pang tsuper binalaan",6,6,True
Tila going strong ang samahan nina Saab Magalona at mister nitong si Jim Bacarro matapos mag-celebrate ng kanilang 8th wedding anniversary.,14,14,True
"Marami ang nasasabik at atat nang mapanood ang gagawing panggagaya ni  Michael V sa social media personality-chef na si ""Ninong Ry,"" sa longest-running at award-winning gag show nitong ""Bubble Gang"" sa Kapuso Network.",14,14,True
"Dalagita, naligo sa breakwater sa Tondo, nalunod",8,8,True
"PNP bet makipag-sanib pwersa sa PN, PCG kontra smuggling, human trafficking",6,7,False
Comelec binasura DQ kay Sen Tulfo,4,4,True
"Todas ang naka-angkas na misis habang sugatan ang mister nitong nagma-maneho ng motorsiklo nang araruhin sila ng kasunod na truck sa Gumaca, Quezon noong Linggo.",8,8,True
KAILANGAN umanong palakasin ang ekonomiya sa mga kanayunan para hindi gumuho ang bansa kahit na nagkaroon ng problema ang mga malalaking siyudad.,0,0,True
Tatlong person of interest ang binabantayan ng pulisya na responsable umano sa pagpatay sa isang kandidato ng Mr. Cagayan de Oro.,6,6,True
Aminado ang Philippine Coast Guard lady officer na nasa likod ng tinig na nagpalayas sa pitong Chinese militia vessel sa Sabina Shoal na bahagi ng West Philippine Sea na mayroon siyang naramdamang kaba habang ibinibigay ang radio challenge.,7,7,True
"Solido kaagad ang unang laro ni Meralco Bolts import KJ McDaniels dahil sa double-double nito matapos tambakan ang Rain or Shine (ROS), 105-987, kung saan bumira lang ng 14 puntos si James Yap sa pagsisimula ng PBA Governors' Cup sa PhilSports Arena sa Pasig nitong Linggo ng gabi.",14,14,True
"ARESTADO ang tatlo katao sa magkakahiwalay na operasyon ng pulisya kung saan nasamsam ang P221,000 halaga ng shabu sa Quezon City.",6,6,True
"Gumaling na OFW sa COVID-19 ngayong araw mas marami kesa nahawa, namatay",8,8,True
DENR chief hinahanting sa Mindoro oil spill,12,1,False
Big time tulak timbog sa P34M shabu,6,6,True
Tumodo sa 716% ang natulungan ng Philippine Charity Sweepstakes Office (PCSO) nitong nakaraang taon kumpara noong 2021.,9,0,False
"Nanawagan si Manila Mayor Honey Lacuna sa mga Manilenyo nitong Huwebes na maging maingat at huwag basta-basta magpalinlang sa social media.    Kasunod na rin ito ng kumalat na social media posts na may 'serial killer' umanong gumagala sa Tondo, na nagdulot ng pangamba at takot sa mga residente. ""Gusto pong ipaalala ng inyong pamahalaan... kung maari po kami po ay nakikiusap sa inyo. 'Wag po kayo basta-basta naniniwala sa mga nababasa ninyo sa social media. Alam nyo naman po na ang social media minsan po talaga ay hindi nagagamit sa tamang paraan,"" sabi ng alkalde.    ""... so 'yung kinakalat po na serial killer sa Balut, Tondo, wala po itong katotohanan. Bagamat may mga hindi maiiwasang pangyayari sa ating lungsod, na nangyayari naman kahit saang lungsod, makakasiguro po kayo na ang atin pong mga kapulisan ay 24/7 na titiyakin ang inyong seguridad dito po sa ating lungsod,"" aniya pa.",6,7,False
"Vice Ganda, kalmadong pinagsabihan ang nanabunot sa kaniya habang nasa venue ng concert sa Canada",14,14,True
Naghain ng resolusyon ang mga miyembro ng Makabayan bloc upang paimbestigahan sa Kamara de Representantes ang napaulat na pagdukot sa dalawang aktibista sa Cebu na nakuhanan ng video.,6,6,True
"Mga nagwagi sa ‘Dream Maker,’ may bagong pangalan",14,14,True
"CANDELARIA, Quezon -- Patay ang dalawang rider at sugatan ang isang back rider nang magbanggaan ang sinasakyan nilang motorsiklo habang binabagtas ang Maharlika Highway sa Brgy. Masin Sur, nitong madaling araw ng Easter Sunday, Abril 9, sa bayang ito.",8,8,True
Kinumpirma ng Vivamax star na si Ava Mendez na hiwalay na sila sa rapper na si Skusta Clee.,14,14,True
"2 Indian national, 5 pa huli sa curfew",6,6,True
"Umakyat na sa 28 ang mga nasugatang pasahero sa banggaan ng isang fast craft at cargo vessel sa bahagi ng Barangay Looc sa Mandaue City, Cebu noong Linggo.",8,8,True
DOH kinumpirma ang unang kaso ng local transmission; 2 bagong kaso COVID-19 naitala,8,8,True
Si Pat. Brayan Bangayan (kaliwa) habang nagpapaanak sa isang ginang sa kasagsagan ng pagbaha sa Tuguegarao City. Makikita naman si Pat. Jayrick Talosig (kanan) habang nagliligtas sa taong apektado ng pagbaha sa Ilagan City.,14,8,False
Negosyante buking sa kaso pagkuha ng police clerance,6,6,True
Nagkalat ang utak at nagkaluray-luray ang katawan ng isang nurse nang pasabugin umano nito ang granada sa kanyang ulo sa loob ng sementeryo nitong Miyerkoles sa bayan ng Midsayap sa North Cotobato.,6,6,True
Grupo ng mga abugado nangakong ipagtatanggol mga tsuper na biktima ng kill-switch modus ng isang TNC,6,6,True
"Baby, 3 pang kapatid ligtas sa plane crash",8,8,True
"Sugatan ang isang mag-asawa at kasama nila habang masuwerteng hindi tinamaan ang dalawang taong-gulang nilang anak matapos na tambangan ang sinasakyan nilang van ng hindi pa kilalang mga suspek sa Datu Odin Sinsuat, Maguindanao del Norte nitong Lunes.",6,6,True
NAKAKA-TOUCH ang naging pagbati ng Kapuso star na si Rita Daniela sa kanyang kuya na nagdiwang ng kaarawan recently.,14,14,True
Sumugod ang mga empleyado ng Bacolod City Water District (BACIWA) sa head office ng Civil Service Commission sa Quezon City upang magprotesta dahil sa ilegal na pagsibak sa kanila ng PrimeWater Inc.,11,3,False
Namataan daw ang celebrity couple na sina Andrea Brillantes at Ricci Rivero sa isang mall na talaga namang hindi nagpaawat sa public display of affection o PDA sa isa’t isa.,14,14,True
"89% ng mga Pinoy, ‘satisfied’ sa takbo ng demokrasya sa bansa – SWS",11,11,True
Pinoy resto bumida sa Italy magazine,14,10,False
"Inamin ng Kapamilya actor na si JM De Guzman na matagal na siyang nanliligaw sa isang di-pinangalanang female personality at mahigit isang taon na raw siyang nanunuyo rito.Naganap ang pag-amin sa media conference ng pelikulang ""Adik Sa'Yo"" na pinagbibidahan nila ni Cindy Miranda, produced by Viva Films.Bagama't hindi pinangalanan, sure na sure ang mga netizen na ang tinutukoy niya raw ay ang social media personality-actress na si Donnalyn Bartolome, dahil ilang beses na rin siyang naitampok sa vlog nito, at isa pa, talagang nagpapakita ng sweetness si JM kay Donnalyn sa pamamagitan ng pagbibigay ng kung anik-anik sa kaniya!Nang tanungin kung vlogger ba ito, namula ang pisngi ng aktor na kabilang sa  seryeng ""Linlang"" kasama sina Kim Chiu, Paulo Avelino, at Diamond Star Maricel Soriano.",14,14,True
Iniulat ng National Disaster Risk Reduction and Management Council (NDRRMC) na 48 katao ang nasawi habang 22 pa ang nawawala dahil sa paghambalos ng bagyong Paeng sa iba’t ibang lugar sa bansa sa nakalipas na tatlong araw.,8,8,True
"Nasungkit ng pambato ng Palawan na si Angelica Lopez at Anna Valencia Lakrini ng Bataan ang dalawang major crowns sa Binibining Pilipinas 2023, Linggo ng gabi, Mayo 28 sa Smart Araneta Coliseum.",14,14,True
Mas functional na national ID kailangan,5,5,True
"Joaquin Domagoso, puring-puri sa pagganap bilang transwoman sa Wish Ko Lang",14,14,True
"EDCA, pumipihit sa Pinas na muling maging kolonya ng US -- Castro",13,13,True
May 108  flights ang naka-schedule na umalis sa Ninoy Aquino International Airport (NAIA) ngayong araw ng Miyerkules (November 25).,9,14,False
NANAWAGAN si Bayan Muna Rep. Carlos Zarate sa National  Commission na bigyan na ng provisional permit ang ABS-CBN 2.,4,5,False
"I feel fresh!' Dina, hindi raw nasaktan sa pasaring na 'artistang matanda' ni Alex",14,14,True
"Sa unang episode ng ""Fast Talk with Boy Abunda"" sa GMA Network, ang buena manong guest ng King of Talk ay walang iba kundi si GMA Primetime Queen Marian Rivera-Dantes.",14,14,True
"Patay ang isang TV reporter habang kritikal ang kasama nitong cameraman matapos silang paputukan habang nag-uulat sa nangyaring pamamaril sa mag-ina sa Florida, USA noong Miyerkoles ng hapon.",6,6,True
ANG pagrerehistro umano ng mga online seller ay hindi nangangahulugan na papatawan na ng buwis ang mga ito.,9,0,False
TULUYAN nang naging ganap na bagyo ang binabantayang low pressure area (LPA) ng PAGASA sa may Luzon at pinangalanan itong “Rosal.”,8,8,True
"NAGKAKAHALAGA ng P122.654 milyong tulong ang ibinigay ng Philippine Charity Sweepstakes Office sa 13,236 mahihirap na pasyente noong Abril.",9,1,False
Boni day inulan ng protesta,11,11,True
"Dalawa pang kaibigan ni teen artist Andrei Sison ang kasama niyang nasawi, habang nagtamo naman ng severe injuries ang isa pa nilang kaibigan, matapos mabangga ang kanilang sinasakyan sa isang kongkretong signage sa Quezon City nitong Biyernes ng madaling araw, Marso 24.",14,8,False
Fetus inabandona sa styrofoam,6,6,True
Mariing kinondena ng Department of Education (DepEd) ang anila ay nakakaalarmang pagtaas ng mga aktibidad ng New People’s Army (NPA) sa Masbate na nakakagambala umano sa pag-aaral ng mga estudyante doon.,7,7,True
Umakyat na 14 katao ang nasawi habang habang libu-libong residente ang pinalikas sa mga evacuation center kasunod ng pagragasa ng flashflood sa California bunsod ng malakas na bagyong sumalanta dito.,8,8,True
"Patay ang isang miyembro ng Barangay Security Force (BSF) matapos na bumalik sa loob ng kanyang nasusunog na tahanan sa Pasig City nitong Martes, upang iligtas sana ang kanyang anak na inakala niyang naiwanan sa loob.Hindi na halos makilala umano ang bangkay ng biktimang nakilalang si Allan Boryongan, 42, miyembro ng Barangay Security Force ng Barangay Pinagbuhatan, Pasig City, nang matagpuan ng mga bumbero.Samantala, nasugatan naman sa sunog ang apat pang biktima na sina Roland Gumanas, 47, na nasugatan sa noo; Raymond Reyes, 31, na nagtamo ng paso sa kaliwang kamay; Kevin Gonzales, 25, na nasugatan rin sa kaliwang kamay at Angelo Lupid, 27, na nasugatan sa kaliwang paa.Batay sa ulat ng Bureau of Fire Protection (BFP), nabatid na dakong alas-11:48 ng tanghali nang sumiklab ang sunog sa Esguerra St. Brgy. Pinagbuhatan, Pasig City.",8,8,True
"Kumalas si Vice President at Education Secretary Sara Duterte bilang miyembro ng Lakas-Christian Muslim Democrats (Lakas-CMD), ang ruling party sa Kamara.",12,12,True
POSIBLENG maideklara na ang pagsisimula ng tag-ulan sa huling linggo ng Mayo o unang linggo ng Hunyo.,8,8,True
"P102,000 shabu nasamsam sa buy-bust",6,6,True
"HINDI aarestuhin ang mga lalabag sa itinalagang mandatory face mask para sa mga taong lalabas ng bahay, ayon sa Inter-Agency Task Force.",6,6,True
10 alagang hayop nalitson sa sunog,8,8,True
"Madulas na palengke ng Pasig, ipinaayos na ni Mayor Vico: Pasigueños natuwa, meron ding kinilig",8,9,False
Ang Bureau of Immigration (BI) ay naglunsad ng sarili nitong Tiktok account para sugpuin ang mga trafficking syndicate na gumagamit ng social media platform para magrekrut ng mga biktima.,6,7,False
"Camp BGen Pantaleon Garcia, Imus City, Cavite - Anim ang nasugatan matapos tumaob ang sinasakyang jitney bus sa Ternate, Cavite nitong Linggo.",8,8,True
Dagdag-pensyon ng mga senior pinahabol sa bicam,5,5,True
"Dagdag-suporta para sa WWII veterans, tiniyak ni Marcos",5,12,False
Inuga ng dalawang lindol ang Zambales noong Huwebes ng gabi.,8,8,True
"SUV plate number sa VM ambus, pineke",6,6,True
Wag na raw ipilit.. Frontliners bawal mag-backride–MMDA,6,6,True
"Mga tinamaan ng COVID-19 sa Pilipinas, nasa 371,630 na",8,8,True
Engkwentro ng sundalo at NPA istorbo sa pagharap sa COVID-19,7,7,True
"Davao Occidental, niyanig ng magnitude 4.4 na lindol",8,8,True
"Pumalo na sa mahigit 956,000 ang bilang ng mga nasawing COVID-19 patient sa buong mundo.",8,8,True
"#NamamaskoPo: QC, Manila, Makati namigay na rin ng Christmas food packs",9,9,True
Kelot 7 beses sumabak sa nursing exam bago pumasa,14,9,False
P68M shabu nakumpiska sa Pasay,6,6,True
Arestado ang isang policewoman sa isinagawang entrapment operation ng Philippine National Police-Integrity Monitoring and Enforcement Group (PNP-IMEG) dahil sa pangongotong umano sa kanyang mga kasama sa Makati City Police headquarters nitong Huwebes para sa hiling nila na palit-assignment.,6,6,True
"#BalitangPanahon:  LPA, magpapaulan sa Visayas, Mindanao; Amihan naman sa Luzon",8,8,True
"Pag-expel kay Rep. Teves, nakasalalay sa Kamara - Sec. Remulla",12,12,True
Mas mararamdaman ang init ng summer dahil na rin sa pahayag ng Maynilad Water Services Inc. sa posibilidad ng water interruptions na tatagal ng 14 na oras kada araw sa buong “summer” habang naghahanda sila sa El Niño phenomenon.,9,1,False
PAO tutulungan SC sa ‘Lapid Law’ IRR,4,4,True
"Makararanas ng pag-ulan ang malaking bahagi ng Luzon ngayong Biyernes, Pebrero 10, bunsod ng amihan, ayon sa Philippine Atmospheric, Geophysical and Astronomical Services Administration (PAGASA).",8,8,True
"Catanduanes, niyanig ng magnitude 6.6 na lindol",8,8,True
Sotto Kay Zubiri: Pahirapan mo si Bato ngayon,12,12,True
HUGAS-kamay si Pangulong Duterte sa ginagawang imbestigasyon ng National Bureau of Investigation kay Pasig city Mayor Vico Sotto.,12,6,False
"Metro Manila, 9 na lugar mananatili sa GCQ hanggang sa Marso",8,5,False
Hiling ng solon: Albay ibalik sa ECQ,8,5,False
"E-sabong sa bundok, natumbok",6,6,True
"Allowance ng mga guro sa darating na barangay, SK elections tataasan – Comelec",5,1,False
Bawal munang gumamit ng tubig-poso sa Oriental Mindoro dahil sa oil spill mula sa lumubog na tanker sa bayan ng Pola simula nitong Linggo.,9,8,False
"Todas ang isang pitong-buwang sanggol matapos itong mabitiwan ng kanyang ina mula sa motorsiklo at saka nasagasaan at mapisak ng kasunod na dump truck sa bayan ng Binalbagan, Negros Occidental nitong Martes.",8,8,True
"Tahimik pero sakalam na kandidato sa pagka-hepe ng Philippine National Police si Police General Arthur Bisnar, ayon sa source ng Abante.",12,12,True
City Hall ng Navotas nasunog,8,8,True
Fish kill sa Manila Bay: Natural nga ba o sabotahe?,8,14,False
Ang mga bahagi ng Cainta sa Rizal at Pasig sa Metro Manila ay mawawalan ng tubig hanggang anim na oras mula Mayo 9 hanggang 10.,9,9,True
"Faith Da Silva, umaming nagkagusto kay Albert Martinez",14,14,True
Kinalampag uli ng environmental group na ‘Alagaan Natin Ating Kalikasan’ si Department of Transportation (DOTr) Sectretary Jaime Bautista upang bawiin ang ipinabalas nitong memorandum order para sa pagpapatupad ng Private Motor Vehicle Inspection Center (PMVIC).,5,5,True
Suportado ni Trade Secretary Alfredo Pascual ang pagpapalawig ng SIM card registration dahil mala¬king problema kapag na-deactivate ang milyon-milyong SIM.,5,5,True
"Sabi nga nila, “work smart not work hard.” Pinatunayan ‘yan ng babaeng ito sa TikTok na may kakaibang pamamaraan ng paglilinis gamit ang e-bike!",14,14,True
Mayor Tiangco ibinigay ang 27 buwang suweldo bilang donasyon,12,2,False
"Mahigit sa P191 milyong halaga ng hinihinalang shabu ang nasabat mula sa dalawang umano’y big time tulak sa ikinasang buy-bust operation sa Calamba, Laguna noong Miyerkoles.",6,6,True
"Todas ang isang barangay chairman habang sugatan ang misis nito matapos silang pagbabarilin ng hindi pa nakikilalang riding-in-tandem sa Kananga, Leyte noong Miyerkoles.",6,6,True
DAPAT umanong tiyakin na kontrolado na ang coronavirus disease bago pakawalan ang populasyon sa Enhanced Community Quarantine.,8,8,True
Hinamon ni Bicol Saro party-list Rep. Brian Raymund Yamsuan ang Governance Commission for Government-Owned and Controlled Corporations (GCG) na pangunahan ang maayos na pagsisilbi sa bayan upang sundan ng iba pang lingkod-bayan.,12,5,False
"Kabataan Rep. Manuel, kinuwestiyon ang survey hinggil sa ROTC",12,11,False
MMDA boss pumadrino kay Ria Atayde na Asec,12,14,False
Naglabas ng detalyadong paliwanag ang Philippine Health Insurance Corporation o PhilHealth matapos ang batikos ng publiko sa nakaambang pagtataas ng monthly contribution.,12,11,False
"2022 Yearender (part 2):  Mga motorista, nanay kapit-bulsa sa galaw ng ekonomiya",0,0,True
"Inanunsyo ng Navotas City Hospital (NCH) kahapon, Enero 28, na pansamantala nilang isasara ang kanilang serbisyong operasyon at paanakan dahil sa tuloy-tuloy na pagsasaayos ng kanilang mga pasilidad.",8,1,False
"Ilang lugar sa  Caloocan, Valenzuela at Quezon City ang diyeta sa supply ng tubig mula ngayong araw, Mayo 8 hanggang 14 dahil sa isasagawang pagkukumpuni sa mga linya ng  Maynilad Water Services, Inc.",9,1,False
